block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
homogeneous,,FedAvg,7,9,0.3589729157629214,156000.0,858000.0,0.0
homogeneous,,FedAvg,7,10,0.3258492278608972,171600.0,1029600.0,0.0
homogeneous,,FedAvg,7,11,0.3366834589385531,187200.0,1216800.0,0.0
homogeneous,,FedAvg,7,12,0.34173651643487907,202800.0,1419600.0,0.0
homogeneous,,FedAvg,7,13,0.3640965591731698,218400.0,1638000.0,0.0
homogeneous,,FedAvg,7,14,0.3318996233885419,234000.0,1872000.0,0.0
homogeneous,,FedAvg,7,15,0.3535099477276911,249600.0,2121600.0,0.0
homogeneous,,FedAvg,7,16,0.30574192917806126,265200.0,2386800.0,0.0
homogeneous,,FedAvg,7,17,0.32127069517034457,280800.0,2667600.0,0.0
homogeneous,,FedAvg,7,18,0.32712268565008656,296400.0,2964000.0,0.0
homogeneous,,FedAvg,7,19,0.32753909988339214,312000.0,3276000.0,0.0
homogeneous,,FedAvg,7,20,0.3187831804665018,327600.0,3603600.0,0.0
homogeneous,,FedAvg,7,21,0.3296338577784141,343200.0,3946800.0,0.0
homogeneous,,FedAvg,7,22,0.32905973440903336,358800.0,4305600.0,0.0
homogeneous,,FedAvg,7,23,0.3238657261261789,374400.0,4680000.0,0.0
homogeneous,,FedAvg,7,24,0.3318500144426172,390000.0,5070000.0,0.0
homogeneous,,FedAvg,7,25,0.30410827337101837,405600.0,5475600.0,0.0
homogeneous,,FedAvg,7,26,0.3406343295346794,421200.0,5896800.0,0.0
homogeneous,,FedAvg,7,27,0.34072699907090964,436800.0,6333600.0,0.0
homogeneous,,FedAvg,7,28,0.3404094150849284,452400.0,6786000.0,0.0
homogeneous,,FedAvg,7,29,0.3403725271020802,468000.0,7254000.0,0.0
homogeneous,,FedAvg,7,30,0.3400264794325611,483600.0,7737600.0,0.0
homogeneous,,FedAvg,7,31,0.3287848475068625,499200.0,8236800.0,0.0
homogeneous,,FedAvg,7,32,0.34784565867700035,514800.0,8751600.0,0.0
