block,label,method,round,n,f1_mean,f1_std,f1_var,ci_low,ci_high,bytes_cum_mean
homogeneous,,FedAvg,35,10,0.3708851052554992,0.031320114485137864,0.0009809495713621426,0.35147269717884677,0.3902975133321517,10389600.0
homogeneous,,FedAvg,36,10,0.37820690048581035,0.029508164108691066,0.0008707317490654436,0.3599175508877251,0.3964962500838956,10966800.0
homogeneous,,FedAvg,37,10,0.37745919936281036,0.02790704820170754,0.000778803339332428,0.360162231685268,0.3947561670403527,11559600.0
homogeneous,,FedAvg,38,10,0.3718622605550057,0.026714067649658866,0.0007136414103905504,0.3553047098842201,0.38841981122579133,12168000.0
homogeneous,,FedAvg,39,10,0.3692711648648468,0.033128406419768906,0.0010974913119133857,0.3487379658353569,0.3898043638943367,12792000.0
homogeneous,,FedAvg,40,10,0.3726595398448232,0.022548756766982658,0.0005084464317365462,0.35868367560621844,0.38663540408342795,13431600.0
homogeneous,,FedAvg,41,10,0.37136681057172627,0.023824505777411024,0.0005676070755378913,0.3566002289043722,0.38613339223908033,14086800.0
homogeneous,,FedAvg,42,10,0.3734505377380375,0.02233036342358354,0.0004986451306293175,0.359610035096061,0.387291040380014,14757600.0
homogeneous,,FedAvg,43,10,0.37760514284427327,0.02696116226596013,0.0007269042707314323,0.3608944413436125,0.39431584434493405,15444000.0
homogeneous,,FedAvg,44,10,0.37489787220222326,0.020093647873649832,0.00040375468487023245,0.36244370022092526,0.38735204418352126,16146000.0
homogeneous,,FedAvg,45,10,0.37450464842383824,0.020179896947560484,0.00040722824081416097,0.3619970187126912,0.3870122781349853,16863600.0
homogeneous,,FedAvg,46,10,0.37556854073713114,0.019268753945171545,0.00037128487859956397,0.36362564330967206,0.3875114381645902,17596800.0
homogeneous,,FedAvg,47,10,0.37576525762540824,0.021277478088011077,0.0004527310737857915,0.3625773400754101,0.3889531751754064,18345600.0
homogeneous,,FedAvg,48,10,0.37592907549607457,0.020072962521591266,0.00040292382439320763,0.3634877244288112,0.3883704265633379,19110000.0
homogeneous,,FedAvg,49,10,0.3776469905020036,0.020881712557387234,0.0004360459193293437,0.3647043709692521,0.3905896100347551,19890000.0
