block,label,method,seed,round,f1_run,bytes_round_run,bytes_cum_run,pheromone_mean_run
heterogeneous,fast25,ASILO,11,10,0.5603791198219004,181526.0,925024.0,0.7401932424983656
heterogeneous,fast25,ASILO,11,11,0.5569141475368196,199515.0,1124539.0,0.7230827450918764
heterogeneous,fast25,ASILO,11,12,0.5939934284930235,219291.0,1343830.0,0.7164773136317439
heterogeneous,fast25,ASILO,11,13,0.6126386898435031,235496.0,1579326.0,0.7099461381691478
heterogeneous,fast25,ASILO,11,14,0.6431233970303651,255313.0,1834639.0,0.7074069852570518
heterogeneous,fast25,ASILO,11,15,0.6946387897293306,271509.0,2106148.0,0.7008542697335729
heterogeneous,fast25,ASILO,11,16,0.6999937310135824,284100.0,2390248.0,0.6934391324212955
heterogeneous,fast25,ASILO,11,17,0.7384094102514024,303897.0,2694145.0,0.6910169697233446
heterogeneous,fast25,ASILO,11,18,0.7614425275593579,318286.0,3012431.0,0.680998788815144
heterogeneous,fast25,ASILO,11,19,0.7685744118006606,332682.0,3345113.0,0.672576538646965
heterogeneous,fast25,ASILO,11,20,0.7873381972080333,347092.0,3692205.0,0.6679131255175593
heterogeneous,fast25,ASILO,11,21,0.8101908303193822,366911.0,4059116.0,0.6637329559264139
heterogeneous,fast25,ASILO,11,22,0.7889954707592114,370514.0,4429630.0,0.653803274956358
heterogeneous,fast25,ASILO,11,23,0.82663218543533,392130.0,4821760.0,0.6562257961087442
heterogeneous,fast25,ASILO,11,24,0.8245696961789221,408336.0,5230096.0,0.6502051192413869
heterogeneous,fast25,ASILO,11,25,0.8145365691129939,419137.0,5649233.0,0.6483870834793648
heterogeneous,fast25,ASILO,11,26,0.8284746768508386,437161.0,6086394.0,0.6452941481523503
heterogeneous,fast25,ASILO,11,27,0.8225568770914791,446173.0,6532567.0,0.6400681981147437
heterogeneous,fast25,ASILO,11,28,0.8235202415297805,460592.0,6993159.0,0.680716809285535
heterogeneous,fast25,ASILO,11,29,0.8569240680169611,484005.0,7477164.0,0.6906371285428086
heterogeneous,fast25,ASILO,11,30,0.8144902809098787,491209.0,7968373.0,0.6830449801972365
heterogeneous,fast25,ASILO,11,31,0.8535148037800294,511033.0,8479406.0,0.6820824528450019
heterogeneous,fast25,ASILO,11,32,0.8275533740401638,516448.0,8995854.0,0.6721858677407718
heterogeneous,fast25,ASILO,11,33,0.8226243615837286,532668.0,9528522.0,0.6700673779180347
heterogeneous,fast25,ASILO,11,34,0.807095717981439,543467.0,10071989.0,0.6647592891904839
heterogeneous,fast25,ASILO,11,35,0.8247002336395657,552484.0,10624473.0,0.6596683786099534
heterogeneous,fast25,ASILO,11,36,0.8515723284735924,568706.0,11193179.0,0.6582347780540831
heterogeneous,fast25,ASILO,11,37,0.8542941610913117,575920.0,11769099.0,0.6499506918076464
heterogeneous,fast25,ASILO,11,38,0.830448909491732,584925.0,12354024.0,0.6429808217854681
heterogeneous,fast25,ASILO,11,39,0.8528968708407932,597526.0,12951550.0,0.64474100708355
heterogeneous,fast25,ASILO,11,40,0.8326428758004538,604727.0,13556277.0,0.6374592540778905
heterogeneous,fast25,ASILO,11,41,0.8330170438938248,613743.0,14170020.0,0.6343410017578175
heterogeneous,fast25,ASILO,11,42,0.839228658694428,622764.0,14792784.0,0.6317955896714058
heterogeneous,fast25,ASILO,11,43,0.838517225989992,635370.0,15428154.0,0.6325371116004068
heterogeneous,fast25,ASILO,11,44,0.8445629995774608,644381.0,16072535.0,0.6286182873796264
heterogeneous,fast25,ASILO,11,45,0.8862042588587188,658810.0,16731345.0,0.6290670949290695
heterogeneous,fast25,ASILO,11,46,0.8792781433978945,667825.0,17399170.0,0.6221227135322723
heterogeneous,fast25,ASILO,11,47,0.8528063760637039,671427.0,18070597.0,0.6149222030472115
heterogeneous,fast25,ASILO,11,48,0.8772453870327762,689439.0,18760036.0,0.6159731645602349
heterogeneous,fast25,ASILO,11,49,0.8940373291673898,694853.0,19454889.0,0.612761073438619
heterogeneous,fast25,ASILO,12,0,0.174991672963542,0.0,0.0,1.0
